Id_lichens,Espece_lichens,Id_arbre,Id_quadrat
3743105,Lecanora sp.,3743101,1106
3743106,Parmelia sulcata Taylor s.l.,3743101,1107
3743107,Ramalina farinacea (L.) Ach. [1810],3743102,1108
3743108,Xanthoria polycarpa (Hoffm.) Rieber [1891],3743102,1109
3743109,Parmelia sulcata Taylor s.l.,3743103,1110
3743110,Amandinea punctata/Lecidella elaeochroma,3743103,1111
3743114,autres Melanohalea,3743111,1112
3743115,autres Melanohalea,3743112,1113
3743116,lichen crustacé à aspect poudreux,3743113,1114
3743121,Candelaria concolor (Dicks.) Stein,3743117,1115
3743122,Candelaria concolor (Dicks.) Stein,3743119,1116
3743123,Candelaria concolor (Dicks.) Stein,3743118,1117
3743124,Physcia adscendens/tenella,3743117,1118
3743125,Physcia adscendens/tenella,3743118,1119
3743126,Physcia adscendens/tenella,3743119,1120
3743127,Xanthoria parietina (L.) Th.Fr. [1860],3743117,1121
3743128,Xanthoria parietina (L.) Th.Fr. [1860],3743118,1122
3743129,Xanthoria parietina (L.) Th.Fr. [1860],3743119,1123
3743130,lichens crustace à lirelles,3743117,1124
3743300,Xanthoria parietina (L.) Th.Fr. [1860],3743296,1125
3743301,Diploicia canescens (Dicks.) A.Massal. [1852],3743296,1126
3743302,Xanthoria parietina (L.) Th.Fr. [1860],3743297,1127
3743303,Diploicia canescens (Dicks.) A.Massal. [1852],3743297,1128
3743304,Diploicia canescens (Dicks.) A.Massal. [1852],3743298,1129
3743309,Candelaria concolor (Dicks.) Stein,3743306,1130
3743310,Diploicia canescens (Dicks.) A.Massal. [1852],3743306,1131
3743313,Candelaria concolor (Dicks.) Stein,3743307,1132
3743314,Diploicia canescens (Dicks.) A.Massal. [1852],3743307,1133
3743316,Candelaria concolor (Dicks.) Stein,3743308,1134
3743317,Diploicia canescens (Dicks.) A.Massal. [1852],3743308,1135
3743628,Punctelia sp.,3743620,1136
3743629,Xanthoria parietina (L.) Th.Fr. [1860],3743620,1137
3743630,Parmelina tiliacea/pastillifera,3743620,1138
3743631,Candelaria concolor (Dicks.) Stein,3743620,1139
3743632,Hypotrachyna afrorevoluta/revoluta,3743620,1140
3743633,Physconia grisea (Lam.) Poelt [1965],3743620,1141
3743634,Physcia adscendens/tenella,3743620,1142
3743702,Parmelia sulcata Taylor s.l.,3743699,1143
3743703,Xanthoria parietina (L.) Th.Fr. [1860],3743699,1144
3743704,Xanthoria parietina (L.) Th.Fr. [1860],3743700,1145
3743705,Parmelia sulcata Taylor s.l.,3743700,1146
3743706,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3743700,1147
3743707,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3743701,1148
3743714,Physcia adscendens/tenella,3743713,1149
3743715,Candelaria concolor (Dicks.) Stein,3743713,1150
3743726,Punctelia sp.,3743721,1151
3743727,Xanthoria parietina (L.) Th.Fr. [1860],3743721,1152
3743785,Parmelia sulcata Taylor s.l.,3743781,1153
3743786,Parmelia sulcata Taylor s.l.,3743782,1154
3743787,Parmelia sulcata Taylor s.l.,3743783,1155
3743788,Physcia aipolia/stellaris,3743783,1156
3743808,Pseudocyphelles,3743799,1157
3743809,Pseudocyphelles,3743800,1158
3743810,Null,3743801,1159
3743811,Punctelia Jecken,3743802,1160
3743812,Algues,3743802,1161
3743813,Punctelia Jecken,3743803,1162
3743814,Algues,3743803,1163
3743815,Jaune Candé,3743804,1164
3743816,Jaune Candé,3743805,1165
3743817,Bleu parméllia,3743805,1166
3743826,Parmelia sulcata Taylor s.l.,3743820,1167
3743827,Parmelia sulcata Taylor s.l.,3743822,1168
3743828,Parmelia sulcata Taylor s.l.,3743822,1169
3743872,Amandinea punctata/Lecidella elaeochroma,3743868,1170
3743873,Xanthoria parietina (L.) Th.Fr. [1860],3743868,1171
3743874,Punctelia sp.,3743868,1172
3743875,Amandinea punctata/Lecidella elaeochroma,3743869,1173
3743876,Amandinea punctata/Lecidella elaeochroma,3743870,1174
3743884,Xanthoria parietina (L.) Th.Fr. [1860],3743880,1175
3743885,Physcia adscendens/tenella,3743880,1176
3743887,Xanthoria parietina (L.) Th.Fr. [1860],3743881,1177
3743888,Parmelina tiliacea/pastillifera,3743881,1178
3743889,Punctelia sp.,3743881,1179
3743890,Amandinea punctata/Lecidella elaeochroma,3743881,1180
3743891,Punctelia sp.,3743881,1181
3743892,Candelaria concolor (Dicks.) Stein,3743881,1182
3743893,Hypotrachyna afrorevoluta/revoluta,3743881,1183
3743894,Amandinea punctata/Lecidella elaeochroma,3743882,1184
3743895,Punctelia sp.,3743882,1185
3743896,Xanthoria parietina (L.) Th.Fr. [1860],3743882,1186
3743897,Hypotrachyna afrorevoluta/revoluta,3743882,1187
3743900,autre lichen crustacé,3743899,1188
3743901,Physcia adscendens/tenella,3743899,1189
3743902,Punctelia sp.,3743899,1190
3743904,Punctelia sp.,3743903,1191
3743905,Hypogymnia physodes/tubulosa,3743903,1192
3743908,Punctelia sp.,3743907,1193
3743909,Amandinea punctata/Lecidella elaeochroma,3743906,1194
3743916,Amandinea punctata/Lecidella elaeochroma,3743913,1195
3743917,Diploicia canescens (Dicks.) A.Massal. [1852],3743914,1196
3743918,Diploicia canescens (Dicks.) A.Massal. [1852],3743915,1197
3743919,Candelaria concolor (Dicks.) Stein,3743915,1198
3743920,Punctelia sp.,3743910,1199
3743921,Parmelia sulcata Taylor s.l.,3743911,1200
3743922,Diploicia canescens (Dicks.) A.Massal. [1852],3743911,1201
3743923,Candelaria concolor (Dicks.) Stein,3743911,1202
3743924,Parmelina tiliacea/pastillifera,3743911,1203
3743925,Hypogymnia physodes/tubulosa,3743912,1204
3746189,Amandinea punctata/Lecidella elaeochroma,3746187,1205
3746190,Evernia prunastri (L.) Ach. [1810],3746188,1206
3746191,Pertusaria amara (Ach.) Nyl.,3746187,1207
3746192,Pertusaria albescens (Huds.) M. Choisy & Werner,3746187,1208
3746193,Psilolechia clavulifera (Nyl.) Coppins,3746187,1209
3746194,Evernia prunastri (L.) Ach. [1810],3746187,1210
3746195,Flavoparmelia caperata/soredians,3746187,1211
3746196,Physconia grisea (Lam.) Poelt [1965],3746187,1212
3746197,Melanohalea exasperata ,3746187,1213
3746198,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3746187,1214
3746199,Hypogymnia physodes (L.) Nyl.,3746187,1215
3746200,Hypogymnia tubulosa (Schaer.) Hav.,3746187,1216
3746201,Lecanora sp.,3746187,1217
3746202,Parmelia sulcata ,3746187,1218
3746203,Parmotrema perlatum (Huds.) M.Choisy,3746187,1219
3746204,Punctelia subrudecta (Nyl.) Krog,3746187,1220
3746205,Flavoparmelia caperata/soredians,3746188,1221
3746206,Lecanora sp.,3746188,1222
3746207,Parmelia sulcata ,3746188,1223
3746208,Parmelina tiliacea/pastillifera,3746188,1224
3746210,Amandinea punctata/Lecidella elaeochroma,3746209,1225
3746211,autre lichen crustacé,3746209,1226
3746212,Psilolechia clavulifera (Nyl.) Coppins,3746209,1227
3746213,Evernia prunastri (L.) Ach. [1810],3746209,1228
3746214,Flavoparmelia caperata/soredians,3746209,1229
3746215,Melanohalea exasperata ,3746209,1230
3746216,Hypogymnia physodes (L.) Nyl.,3746209,1231
3746217,Hypogymnia tubulosa (Schaer.) Hav.,3746209,1232
3746218,Lecanora sp.,3746209,1233
3746219,Parmelia sulcata ,3746209,1234
3746220,Punctelia borreri (Sm.) Krog,3746209,1235
3746221,Usnea flammea Stirt.,3746209,1236
3747610,Xanthoria parietina (L.) Th.Fr. [1860],3747606,1237
3747611,Parmelia saxatilis (L.) Ach. [1803],3747606,1238
3747612,Parmelia saxatilis (L.) Ach. [1803],3747607,1239
3751126,autres Melanohalea,3751115,1240
3751191,Flavoparmelia caperata/soredians,3751187,1241
3751192,Lepraria incana (L.) Ach.,3751187,1242
3751193,autres Melanohalea,3751187,1243
3751194,autre lichen crustacé,3751187,1244
3751195,Parmelia sulcata ,3751187,1245
3751196,Parmelina tiliacea/pastillifera,3751187,1246
3751197,Parmotrema perlatum (Huds.) M.Choisy,3751187,1247
3751198,Physcia adscendens/tenella,3751187,1248
3751199,Punctelia jeckeri (Roum.) Kalb,3751187,1249
3751200,Xanthoria parietina (L.) Th.Fr. [1860],3751187,1250
3751204,Punctelia sp.,3751187,1251
3751205,Hypogymnia physodes (L.) Nyl.,3751187,1252
3751206,Amandinea punctata/Lecidella elaeochroma,3751188,1253
3751207,Flavoparmelia caperata/soredians,3751188,1254
3751208,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3751188,1255
3751209,Lecanora sp.,3751188,1256
3751210,Lepraria incana (L.) Ach.,3751188,1257
3751211,autre lichen crustacé,3751188,1258
3751212,trentepohlia aurea,3751188,1259
3751213,Parmelia sulcata ,3751188,1260
3751216,Physcia adscendens/tenella,3751188,1261
3751217,Xanthoria parietina (L.) Th.Fr. [1860],3751188,1262
3751218,Phaeophyscia orbicularis (Neck.) Moberg [1977],3751188,1263
3751219,Amandinea punctata/Lecidella elaeochroma,3751189,1264
3751220,Evernia prunastri (L.) Ach. [1810],3751189,1265
3751221,Flavoparmelia caperata/soredians,3751189,1266
3751222,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3751189,1267
3751223,Lecanora sp.,3751189,1268
3751224,autres Melanohalea,3751189,1269
3751225,Parmelia sulcata ,3751189,1270
3751233,Parmotrema perlatum (Huds.) M.Choisy,3751189,1271
3751234,Pertusaria albescens (Huds.) M. Choisy & Werner,3751189,1272
3751235,Physcia adscendens/tenella,3751189,1273
3751236,Physcia tenella (Scop.) DC.,3751189,1274
3751237,Punctelia jeckeri (Roum.) Kalb,3751189,1275
3751238,Xanthoria parietina (L.) Th.Fr. [1860],3751189,1276
3751239,Punctelia sp.,3751189,1277
3751240,Hypogymnia physodes (L.) Nyl.,3751189,1278
3751922,Ramalina canariensis J. Steiner [1904],3751921,1279
3752644,autre lichen foliacé,3752643,1280
3753050,Hypotrachyna afrorevoluta/revoluta,3753046,1281
3753051,Flavoparmelia caperata/soredians,3753046,1282
3753052,Ramalina farinacea (L.) Ach. [1810],3753046,1283
3753053,Candelaria concolor ,3753046,1284
3753054,lichen crustacé à aspect poudreux,3753046,1285
3753055,Hypotrachyna afrorevoluta/revoluta,3753044,1286
3753056,Flavoparmelia caperata/soredians,3753044,1287
3753057,Ramalina farinacea (L.) Ach. [1810],3753044,1288
3753058,Candelaria concolor ,3753044,1289
3753059,lichen crustacé à aspect poudreux,3753044,1290
3753060,Hypotrachyna afrorevoluta/revoluta,3753045,1291
3753061,Flavoparmelia caperata/soredians,3753045,1292
3753062,Ramalina farinacea (L.) Ach. [1810],3753045,1293
3753063,Candelaria concolor ,3753045,1294
3753064,lichen crustacé à aspect poudreux,3753045,1295
3757722,Parmotrema perlatum (Huds.) M.Choisy,3757705,1296
3757723,Flavoparmelia caperata/soredians,3757705,1297
3757724,Parmelia sulcata ,3757705,1298
3757725,Evernia prunastri (L.) Ach. [1810],3757705,1299
3757726,Ramalina fastigiata (Pers.) Ach. [1810],3757705,1300
3757727,Punctelia subrudecta (Nyl.) Krog,3757705,1301
3757728,Punctelia jeckeri (Roum.) Kalb,3757705,1302
3757729,"Melanohalea exasperatula (Nyl.) O. Blanco, A. Crespo, Divakar, Essl., D.Hawksw. & Lumbsch",3757705,1303
3757730,Xanthoria parietina (L.) Th.Fr. [1860],3757705,1304
3757731,Candelaria concolor ,3757705,1305
3757732,Candelariella xanthostigma (Pers.) Lettau,3757705,1306
3757753,Physconia grisea (Lam.) Poelt [1965],3757705,1307
3757754,Phaeophyscia orbicularis (Neck.) Moberg [1977],3757705,1308
3757755,Lecanora albella (Pers.) Ach.,3757705,1309
3757756,Lecanora barkmaniana Aptroot & Herk,3757705,1310
3757757,Amandinea punctata/Lecidella elaeochroma,3757705,1311
3757758,Physcia adscendens/tenella,3757705,1312
3757759,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3757705,1313
3757760,Parmotrema perlatum (Huds.) M.Choisy,3757706,1314
3757761,Flavoparmelia caperata/soredians,3757706,1315
3757762,Parmelia sulcata ,3757706,1316
3757766,Ramalina fastigiata (Pers.) Ach. [1810],3757706,1317
3757767,Punctelia subrudecta (Nyl.) Krog,3757706,1318
3757768,Punctelia jeckeri (Roum.) Kalb,3757706,1319
3757769,Xanthoria parietina (L.) Th.Fr. [1860],3757706,1320
3757770,Candelaria concolor ,3757706,1321
3757771,Candelariella xanthostigma (Pers.) Lettau,3757706,1322
3757772,Physconia grisea (Lam.) Poelt [1965],3757706,1323
3757773,Lecanora albella (Pers.) Ach.,3757706,1324
3757774,Lecanora barkmaniana Aptroot & Herk,3757706,1325
3757775,Amandinea punctata/Lecidella elaeochroma,3757706,1326
3757780,Physcia adscendens/tenella,3757706,1327
3757781,Lecanora sp.,3757706,1328
3757782,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3757706,1329
3757783,Parmotrema perlatum (Huds.) M.Choisy,3757707,1330
3757784,Flavoparmelia caperata/soredians,3757707,1331
3757785,Parmelia sulcata ,3757707,1332
3757786,Evernia prunastri (L.) Ach. [1810],3757707,1333
3757787,Punctelia subrudecta (Nyl.) Krog,3757707,1334
3757788,Punctelia jeckeri (Roum.) Kalb,3757707,1335
3757789,"Melanohalea exasperatula (Nyl.) O. Blanco, A. Crespo, Divakar, Essl., D.Hawksw. & Lumbsch",3757707,1336
3757796,Xanthoria parietina (L.) Th.Fr. [1860],3757707,1337
3757797,Candelaria concolor ,3757707,1338
3757798,Candelariella xanthostigma (Pers.) Lettau,3757707,1339
3757799,Phaeophyscia orbicularis (Neck.) Moberg [1977],3757707,1340
3757800,Lecanora barkmaniana Aptroot & Herk,3757707,1341
3757802,Pertusaria hymenea (Ach.) Schaer.,3757707,1342
3757805,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3757707,1343
3757968,Punctelia sp.,3757856,1344
3757969,Candelaria concolor ,3757856,1345
3757970,Xanthoria parietina (L.) Th.Fr. [1860],3757856,1346
3757971,Amandinea punctata/Lecidella elaeochroma,3757856,1347
3757972,Physcia adscendens/tenella,3757856,1348
3757973,Physcia aipolia/stellaris,3757856,1349
3757974,autre lichen crustacé,3757856,1350
3757975,autre lichen crustacé,3757856,1351
3781302,Evernia prunastri (L.) Ach. [1810],3781299,1352
3781303,Candelaria concolor ,3781299,1353
3781304,Parmelia sulcata ,3781299,1354
3781305,Physcia adscendens/tenella,3781299,1355
3781306,Flavoparmelia caperata/soredians,3781299,1356
3781307,Xanthoria parietina (L.) Th.Fr. [1860],3781299,1357
3781308,Physconia grisea (Lam.) Poelt [1965],3781299,1358
3781309,Parmelina tiliacea/pastillifera,3781299,1359
3781310,Evernia prunastri (L.) Ach. [1810],3781300,1360
3781311,Parmelia sulcata ,3781300,1361
3781312,Physcia adscendens/tenella,3781300,1362
3781313,Flavoparmelia caperata/soredians,3781300,1363
3781314,Xanthoria parietina (L.) Th.Fr. [1860],3781300,1364
3781315,Physconia grisea (Lam.) Poelt [1965],3781300,1365
3781319,Evernia prunastri (L.) Ach. [1810],3781301,1366
3781320,Candelaria concolor ,3781301,1367
3781321,Parmelia sulcata ,3781301,1368
3781322,Physcia adscendens/tenella,3781301,1369
3781323,Flavoparmelia caperata/soredians,3781301,1370
3781324,Lecanora sp.,3781301,1371
3781325,Physconia grisea (Lam.) Poelt [1965],3781301,1372
3784811,Physcia adscendens/tenella,3784807,1373
3784812,Xanthoria parietina (L.) Th.Fr. [1860],3784807,1374
3784813,Physcia adscendens/tenella,3784808,1375
3784814,Xanthoria parietina (L.) Th.Fr. [1860],3784808,1376
3784815,Physconia grisea (Lam.) Poelt [1965],3784808,1377
3784816,Physcia adscendens/tenella,3784809,1378
3784817,Xanthoria parietina (L.) Th.Fr. [1860],3784809,1379
3784818,Physconia grisea (Lam.) Poelt [1965],3784809,1380
3784819,Phaeophyscia orbicularis (Neck.) Moberg [1977],3784809,1381
3784824,Xanthoria parietina (L.) Th.Fr. [1860],3784820,1382
3784825,Physcia adscendens/tenella,3784820,1383
3784826,Physconia grisea (Lam.) Poelt [1965],3784820,1384
3784827,Phaeophyscia orbicularis (Neck.) Moberg [1977],3784820,1385
3784828,Physcia adscendens/tenella,3784821,1386
3784829,Xanthoria parietina (L.) Th.Fr. [1860],3784822,1387
3784830,Physcia adscendens/tenella,3784822,1388
3788578,Xanthoria parietina (L.) Th.Fr. [1860],3788575,1389
3788579,Physcia adscendens/tenella,3788575,1390
3788580,Amandinea punctata/Lecidella elaeochroma,3788575,1391
3788581,Lecanora sp.,3788575,1392
3788582,autre lichen crustacé,3788575,1393
3788583,Parmelia sulcata ,3788575,1394
3788584,Candelaria concolor ,3788575,1395
3788585,Physconia grisea (Lam.) Poelt [1965],3788575,1396
3788586,Amandinea punctata/Lecidella elaeochroma,3788576,1397
3788587,Lecanora sp.,3788576,1398
3788588,autre lichen crustacé,3788576,1399
3788589,Xanthoria parietina (L.) Th.Fr. [1860],3788576,1400
3788590,Candelaria concolor ,3788576,1401
3788591,Physcia adscendens/tenella,3788576,1402
3788592,Punctelia subrudecta,3788577,1403
3788593,Parmelia sulcata ,3788577,1404
3788594,Amandinea punctata/Lecidella elaeochroma,3788577,1405
3788595,Lecanora sp.,3788577,1406
3788596,autre lichen crustacé,3788577,1407
3788597,Physcia adscendens/tenella,3788577,1408
3788598,Xanthoria parietina (L.) Th.Fr. [1860],3788577,1409
3788599,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3788577,1410
3788600,Ramalina farinacea (L.) Ach. [1810],3788577,1411
3788605,Xanthoria parietina (L.) Th.Fr. [1860],3788602,1412
3788606,Physcia adscendens/tenella,3788602,1413
3788607,Candelaria concolor ,3788602,1414
3788608,Parmelia sulcata ,3788602,1415
3788609,Punctelia jeckeri,3788602,1416
3788610,Flavoparmelia caperata/soredians,3788602,1417
3788611,Punctelia subrudecta,3788602,1418
3788612,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3788602,1419
3788613,Punctelia subrudecta,3788603,1420
3788614,Candelaria concolor ,3788603,1421
3788615,Candelariella sp.,3788603,1422
3788616,Physcia adscendens/tenella,3788603,1423
3788617,Flavoparmelia caperata/soredians,3788603,1424
3788618,Xanthoria parietina (L.) Th.Fr. [1860],3788603,1425
3788619,Parmelia sulcata ,3788603,1426
3788620,Punctelia jeckeri,3788603,1427
3788622,Physcia adscendens/tenella,3788604,1428
3788623,Xanthoria parietina (L.) Th.Fr. [1860],3788604,1429
3788624,Candelaria concolor ,3788604,1430
3788625,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3788604,1431
3788626,autre lichen crustacé,3788604,1432
3788627,Phaeophyscia orbicularis (Neck.) Moberg [1977],3788604,1433
3788628,Parmelia sulcata ,3788604,1434
3788629,Amandinea punctata/Lecidella elaeochroma,3788604,1435
3788630,Flavoparmelia caperata/soredians,3788604,1436
3788631,Lecidella sp.,3788604,1437
3788720,Parmelia sulcata ,3788707,1438
3788721,Parmotrema perlatum (Huds.) M.Choisy,3788707,1439
3788722,Xanthoria parietina (L.) Th.Fr. [1860],3788707,1440
3788723,Punctelia borreri (Sm.) Krog,3788707,1441
3788724,Flavoparmelia caperata/soredians,3788707,1442
3788725,Punctelia jeckeri (Roum.) Kalb,3788707,1443
3788726,Physcia adscendens/tenella,3788707,1444
3788727,autre lichen crustacé,3788707,1445
3788728,Lecanora sp.,3788707,1446
3788729,Amandinea punctata/Lecidella elaeochroma,3788707,1447
3788812,autre lichen crustacé,3788707,1448
3788813,Punctelia borreri (Sm.) Krog,3788708,1449
3788814,Punctelia jeckeri (Roum.) Kalb,3788708,1450
3788815,Physcia adscendens/tenella,3788708,1451
3788816,Phaeophyscia orbicularis (Neck.) Moberg [1977],3788707,1452
3788817,Phaeophyscia orbicularis (Neck.) Moberg [1977],3788708,1453
3788818,Physconia grisea (Lam.) Poelt [1965],3788708,1454
3788819,Lecanora sp.,3788708,1455
3788820,Candelaria concolor ,3788708,1456
3788821,Candelariella xanthostigma (Pers.) Lettau,3788708,1457
3788822,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3788708,1458
3788823,Parmelia sulcata ,3788709,1459
3788824,Parmotrema perlatum (Huds.) M.Choisy,3788709,1460
3788825,Punctelia borreri (Sm.) Krog,3788709,1461
3788826,Physcia adscendens/tenella,3788709,1462
3788827,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3788709,1463
3788828,Phaeophyscia orbicularis (Neck.) Moberg [1977],3788709,1464
3788829,Lecanora sp.,3788709,1465
3788830,autre lichen crustacé,3788709,1466
3788831,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3788709,1467
3790473,Amandinea punctata/Lecidella elaeochroma,3790469,1468
3790474,autre lichen crustacé,3790469,1469
3790475,lichen crustacé à aspect poudreux,3790469,1470
3790476,Xanthoria parietina (L.) Th.Fr. [1860],3790469,1471
3790477,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790469,1472
3790478,autre lichen crustacé,3790470,1473
3790479,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790470,1474
3790480,Candelaria concolor ,3790470,1475
3790481,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790470,1476
3790482,Xanthoria parietina (L.) Th.Fr. [1860],3790470,1477
3790484,Xanthoria parietina (L.) Th.Fr. [1860],3790471,1478
3790485,Amandinea punctata/Lecidella elaeochroma,3790471,1479
3790486,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790471,1480
3790487,Candelaria concolor ,3790471,1481
3790488,autre lichen crustacé,3790471,1482
3790489,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790471,1483
3790490,Physcia adscendens/tenella,3790471,1484
3790494,Candelaria concolor ,3790491,1485
3790495,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790491,1486
3790496,Punctelia subrudecta,3790491,1487
3790497,Amandinea punctata/Lecidella elaeochroma,3790491,1488
3790498,lichen crustacé à aspect poudreux,3790491,1489
3790499,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790492,1490
3790500,Amandinea punctata/Lecidella elaeochroma,3790492,1491
3790501,Physcia adscendens/tenella,3790492,1492
3790502,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790492,1493
3790503,lichen crustacé à aspect poudreux,3790492,1494
3790504,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790493,1495
3790505,Xanthoria parietina (L.) Th.Fr. [1860],3790493,1496
3790506,Physcia adscendens/tenella,3790493,1497
3790507,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790493,1498
3790508,Candelaria concolor ,3790493,1499
3790520,Physcia adscendens/tenella,3790517,1500
3790521,Xanthoria parietina (L.) Th.Fr. [1860],3790517,1501
3790522,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790517,1502
3790523,Physconia grisea (Lam.) Poelt [1965],3790518,1503
3790524,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790518,1504
3790525,Xanthoria parietina (L.) Th.Fr. [1860],3790519,1505
3790526,Physcia adscendens/tenella,3790519,1506
3790527,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790519,1507
3790528,Amandinea punctata/Lecidella elaeochroma,3790519,1508
3790535,Physcia adscendens/tenella,3790532,1509
3790536,Xanthoria parietina (L.) Th.Fr. [1860],3790532,1510
3790537,lichen crustacé à aspect poudreux,3790532,1511
3790538,Amandinea punctata/Lecidella elaeochroma,3790532,1512
3790539,Lecanora sp.,3790532,1513
3790540,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790532,1514
3790541,Physconia grisea (Lam.) Poelt [1965],3790532,1515
3790542,Candelariella sp.,3790532,1516
3790543,Physcia adscendens/tenella,3790533,1517
3790544,lepraria,3790533,1518
3790545,Amandinea punctata/Lecidella elaeochroma,3790533,1519
3790546,Xanthoria parietina (L.) Th.Fr. [1860],3790533,1520
3790547,Physconia grisea (Lam.) Poelt [1965],3790533,1521
3790548,Lecanora sp.,3790533,1522
3790549,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790533,1523
3790550,lichen crustacé à aspect poudreux,3790533,1524
3790551,Candelariella sp.,3790533,1525
3790552,Physcia adscendens/tenella,3790534,1526
3790553,Ramalina fraxinea (L.) Ach. [1810],3790534,1527
3790554,Candelariella sp.,3790534,1528
3790555,Xanthoria parietina (L.) Th.Fr. [1860],3790534,1529
3790556,Lecanora sp.,3790534,1530
3790557,Amandinea punctata/Lecidella elaeochroma,3790534,1531
3790558,Physconia grisea (Lam.) Poelt [1965],3790534,1532
3790630,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790626,1533
3790631,Xanthoria parietina (L.) Th.Fr. [1860],3790626,1534
3790632,Physcia adscendens/tenella,3790626,1535
3790633,lichen crustacé à aspect poudreux,3790626,1536
3790634,autre lichen crustacé,3790626,1537
3790635,Amandinea punctata/Lecidella elaeochroma,3790626,1538
3790636,Physconia grisea (Lam.) Poelt [1965],3790626,1539
3790637,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790626,1540
3790638,Lecanora sp.,3790626,1541
3790639,Punctelia sp.,3790626,1542
3790640,autres Melanohalea,3790626,1543
3790641,lichen crustacé à aspect poudreux,3790626,1544
3790642,autre lichen crustacé,3790626,1545
3790649,Xanthoria parietina (L.) Th.Fr. [1860],3790627,1546
3790650,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790627,1547
3790651,Physcia adscendens/tenella,3790627,1548
3790652,lichen crustacé à aspect poudreux,3790627,1549
3790653,Amandinea punctata/Lecidella elaeochroma,3790627,1550
3790654,Physconia grisea (Lam.) Poelt [1965],3790627,1551
3790655,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790627,1552
3790656,Lecanora sp.,3790627,1553
3790657,lichen crustacé à aspect poudreux,3790627,1554
3790658,Ramalina farinacea (L.) Ach. [1810],3790627,1555
3790659,Diploicia canescens (Dicks.) A.Massal. [1852],3790627,1556
3790660,autre lichen crustacé,3790627,1557
3790661,Pertusaria pertusa ,3790627,1558
3790662,Parmotrema perlatum/reticulatum,3790627,1559
3790663,Parmelia sulcata ,3790627,1560
3790664,Physcia adscendens/tenella,3790628,1561
3790665,Xanthoria parietina (L.) Th.Fr. [1860],3790628,1562
3790666,Amandinea punctata/Lecidella elaeochroma,3790628,1563
3790667,Parmelia sulcata ,3790628,1564
3790668,lichen crustacé à aspect poudreux,3790628,1565
3790669,Candelariella sp.,3790628,1566
3790670,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790628,1567
3790671,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790628,1568
3790672,Lecanora sp.,3790628,1569
3790673,lichen crustacé à aspect poudreux,3790628,1570
3790674,Physconia grisea (Lam.) Poelt [1965],3790628,1571
3790679,Physcia adscendens/tenella,3790675,1572
3790680,Xanthoria parietina (L.) Th.Fr. [1860],3790675,1573
3790681,lichen crustacé à aspect poudreux,3790675,1574
3790682,Candelaria concolor ,3790675,1575
3790683,Amandinea punctata/Lecidella elaeochroma,3790675,1576
3790684,Physconia grisea (Lam.) Poelt [1965],3790675,1577
3790685,Parmelina tiliacea/pastillifera,3790675,1578
3790686,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790675,1579
3790687,Punctelia sp.,3790675,1580
3790689,Lecanora sp.,3790675,1581
3790690,Physcia adscendens/tenella,3790676,1582
3790691,Xanthoria parietina (L.) Th.Fr. [1860],3790676,1583
3790692,Amandinea punctata/Lecidella elaeochroma,3790676,1584
3790693,Lecanora sp.,3790676,1585
